tweet_id	date	time	lang	country_code
1351910709379133440	2021-01-20	15:13:25	en	US
1351911106432937989	2021-01-20	15:14:59	en	US
1351911113273839618	2021-01-20	15:15:01	en	US
1351911234464047108	2021-01-20	15:15:30	en	US
1351911274888781830	2021-01-20	15:15:39	en	US
1351911418505822210	2021-01-20	15:16:14	en	US
1351911541747146756	2021-01-20	15:16:43	en	US
1351911590560477185	2021-01-20	15:16:55	en	US
1351911658357141509	2021-01-20	15:17:11	en	US
1351911831942680580	2021-01-20	15:17:52	en	US
1351911925039439873	2021-01-20	15:18:14	en	US
1351911995306635264	2021-01-20	15:18:31	en	US
1351912027371945986	2021-01-20	15:18:39	en	US
1351912096548728832	2021-01-20	15:18:55	en	US
1351912129520140297	2021-01-20	15:19:03	en	US
1351912241252089864	2021-01-20	15:19:30	en	US
1351912455295934464	2021-01-20	15:20:21	en	US
1351912615358967812	2021-01-20	15:20:59	en	US
1351912625014243333	2021-01-20	15:21:01	en	US
1351912888877916161	2021-01-20	15:22:04	en	US
1351912911678152706	2021-01-20	15:22:10	en	US
1351912912366002178	2021-01-20	15:22:10	en	US
1351912961133203458	2021-01-20	15:22:21	en	US
1351912989700595712	2021-01-20	15:22:28	en	US
1351913011905089536	2021-01-20	15:22:34	en	US
1351913022097338379	2021-01-20	15:22:36	en	US
1351913248229044224	2021-01-20	15:23:30	en	US
1351913254365376516	2021-01-20	15:23:31	en	US
1351913343754276865	2021-01-20	15:23:53	en	US
1351913373944995843	2021-01-20	15:24:00	en	US
1351913445810085891	2021-01-20	15:24:17	en	US
1351913527108399107	2021-01-20	15:24:36	en	US
1351913969787793411	2021-01-20	15:26:22	en	US
1351914127296520193	2021-01-20	15:26:59	en	US
1351914190378831878	2021-01-20	15:27:14	en	US
1351914239254937601	2021-01-20	15:27:26	en	US
1351914345639325697	2021-01-20	15:27:52	en	US
1351914421610713094	2021-01-20	15:28:10	en	US
1351914628763279364	2021-01-20	15:28:59	en	US
1351914699298844672	2021-01-20	15:29:16	en	US
1351914715698483200	2021-01-20	15:29:20	en	US
1351914727665000451	2021-01-20	15:29:23	en	US
1351915126648156162	2021-01-20	15:30:58	en	US
1351915774374518790	2021-01-20	15:33:32	en	US
1351916231645925378	2021-01-20	15:35:21	en	US
1351916304190476290	2021-01-20	15:35:38	en	US
1351916864193130496	2021-01-20	15:37:52	en	US
1351916917423009798	2021-01-20	15:38:05	en	US
1351917086327627785	2021-01-20	15:38:45	en	US
1351917107466919937	2021-01-20	15:38:50	en	US
1351917114953613313	2021-01-20	15:38:52	en	US
1351917236034924548	2021-01-20	15:39:21	en	US
1351917508622745602	2021-01-20	15:40:26	en	US
1351917845811261446	2021-01-20	15:41:46	en	US
1351918224410103811	2021-01-20	15:43:16	en	US
1351918474096996353	2021-01-20	15:44:16	en	US
1351918910342193153	2021-01-20	15:46:00	en	US
1351918966265020417	2021-01-20	15:46:13	en	US
1351919043721228289	2021-01-20	15:46:32	en	US
1351919584325074945	2021-01-20	15:48:41	en	US
1351920293128904704	2021-01-20	15:51:30	en	US
1351920380533997574	2021-01-20	15:51:50	en	US
1351920904369025029	2021-01-20	15:53:55	en	US
1351921019791892486	2021-01-20	15:54:23	en	US
1351921024728752128	2021-01-20	15:54:24	en	US
1351921186758828033	2021-01-20	15:55:03	en	US
1351921223127674882	2021-01-20	15:55:11	en	US
1351921236130095107	2021-01-20	15:55:14	en	US
1351921282300915720	2021-01-20	15:55:25	en	US
1351921669271535618	2021-01-20	15:56:58	en	US
1351921731867435010	2021-01-20	15:57:13	en	US
1351921961610448901	2021-01-20	15:58:07	en	US
1351922105101778949	2021-01-20	15:58:42	en	US
1351922140124123142	2021-01-20	15:58:50	en	US
1351922243538997250	2021-01-20	15:59:15	en	US
1351922678316355584	2021-01-20	16:00:58	en	US
1351922957157806080	2021-01-20	16:02:05	en	US
1351923063298940933	2021-01-20	16:02:30	en	US
1351923103086084096	2021-01-20	16:02:39	en	US
1351923365074894851	2021-01-20	16:03:42	en	US
1351923568762707973	2021-01-20	16:04:30	en	US
1351923825441554433	2021-01-20	16:05:32	en	US
1351923899248754690	2021-01-20	16:05:49	en	US
1351923957650354191	2021-01-20	16:06:03	en	US
1351924055704821767	2021-01-20	16:06:27	en	US
1351924069403267075	2021-01-20	16:06:30	en	US
1351924188701974532	2021-01-20	16:06:58	en	US
1351924244914049025	2021-01-20	16:07:12	en	US
1351924440267833344	2021-01-20	16:07:58	en	US
1351925183590891524	2021-01-20	16:10:55	en	US
1351925371550183428	2021-01-20	16:11:40	en	US
1351925455612502018	2021-01-20	16:12:00	en	US
1351925456715608068	2021-01-20	16:12:01	en	US
1351925594641076229	2021-01-20	16:12:33	en	US
1351925826657415170	2021-01-20	16:13:29	en	US
1351925920119091203	2021-01-20	16:13:51	en	US
1351925942114021378	2021-01-20	16:13:56	en	US
1351925990478520328	2021-01-20	16:14:08	en	US
1351926285946286080	2021-01-20	16:15:18	en	US
1351926337041293312	2021-01-20	16:15:30	en	US
1351926692751826948	2021-01-20	16:16:55	en	US
1351926912361390080	2021-01-20	16:17:48	en	US
1351926914966028290	2021-01-20	16:17:48	en	US
1351927508455841793	2021-01-20	16:20:10	en	US
1351927689402343425	2021-01-20	16:20:53	en	US
1351928028704735239	2021-01-20	16:22:14	en	US
1351928239518863361	2021-01-20	16:23:04	en	US
1351928460042764290	2021-01-20	16:23:57	en	US
1351928524240781316	2021-01-20	16:24:12	en	US
1351928571770658818	2021-01-20	16:24:23	en	US
1351928619657031691	2021-01-20	16:24:35	en	US
1351928948293251072	2021-01-20	16:25:53	en	US
1351928983517069314	2021-01-20	16:26:01	en	US
1351929043332063233	2021-01-20	16:26:16	en	US
1351929047564099584	2021-01-20	16:26:17	en	US
1351929087607123968	2021-01-20	16:26:26	en	US
1351929106305327104	2021-01-20	16:26:31	en	US
1351929459058876424	2021-01-20	16:27:55	en	US
1351929599513399296	2021-01-20	16:28:28	en	US
1351929817244037125	2021-01-20	16:29:20	en	US
1351930100275687428	2021-01-20	16:30:28	en	US
1351930194169376771	2021-01-20	16:30:50	en	US
1351930370833477633	2021-01-20	16:31:32	en	US
1351930535032061960	2021-01-20	16:32:11	en	US
1351930615038357511	2021-01-20	16:32:30	en	US
1351930661838467079	2021-01-20	16:32:42	en	US
1351930686773538816	2021-01-20	16:32:48	en	US
1351931149094817793	2021-01-20	16:34:38	en	US
1351931191788777473	2021-01-20	16:34:48	en	US
1351931208058417153	2021-01-20	16:34:52	en	US
1351931280695455745	2021-01-20	16:35:09	en	US
1351931463764160514	2021-01-20	16:35:53	en	US
1351931500581826560	2021-01-20	16:36:02	en	US
1351931809131421702	2021-01-20	16:37:15	en	US
1351931953579175937	2021-01-20	16:37:50	en	US
1351931971262423044	2021-01-20	16:37:54	en	US
1351932292801966082	2021-01-20	16:39:10	en	US
1351932448322572296	2021-01-20	16:39:48	en	US
1351932596406480899	2021-01-20	16:40:23	en	US
1351932703168471043	2021-01-20	16:40:48	en	US
1351933178072731648	2021-01-20	16:42:42	en	US
1351933818421338115	2021-01-20	16:45:14	en	US
1351934007903076354	2021-01-20	16:45:59	en	US
1351934519725617159	2021-01-20	16:48:01	en	US
1351934583768494081	2021-01-20	16:48:17	en	US
1351934799829561344	2021-01-20	16:49:08	en	US
1351934802069434377	2021-01-20	16:49:09	en	US
1351934957321502721	2021-01-20	16:49:46	en	US
1351934962044448774	2021-01-20	16:49:47	en	US
1351935173122658308	2021-01-20	16:50:37	en	US
1351935238285484033	2021-01-20	16:50:53	en	US
1351935426550931456	2021-01-20	16:51:38	en	US
1351935678494375936	2021-01-20	16:52:38	en	US
1351935906228350976	2021-01-20	16:53:32	en	US
1351936052622028803	2021-01-20	16:54:07	en	US
1351936117906567170	2021-01-20	16:54:22	en	US
1351936431267205123	2021-01-20	16:55:37	en	US
1351936540423974914	2021-01-20	16:56:03	en	US
1351936735089979395	2021-01-20	16:56:50	en	US
1351936851834236929	2021-01-20	16:57:17	en	US
1351937063982145537	2021-01-20	16:58:08	en	US
1351937117082034182	2021-01-20	16:58:21	en	US
1351937432200089604	2021-01-20	16:59:36	en	US
1351937442920718337	2021-01-20	16:59:38	en	US
1351937622327742466	2021-01-20	17:00:21	en	US
1351937787507851267	2021-01-20	17:01:00	en	US
1351937882827722753	2021-01-20	17:01:23	en	US
1351937976444588034	2021-01-20	17:01:46	en	US
1351938036427350020	2021-01-20	17:02:00	en	US
1351938049349976065	2021-01-20	17:02:03	en	US
1351938143726014465	2021-01-20	17:02:25	en	US
1351938259597864960	2021-01-20	17:02:53	en	US
1351938358046580738	2021-01-20	17:03:17	en	US
1351938472983015424	2021-01-20	17:03:44	en	US
1351938661336698880	2021-01-20	17:04:29	en	US
1351938929646202883	2021-01-20	17:05:33	en	US
1351938980695076866	2021-01-20	17:05:45	en	US
1351939217455198213	2021-01-20	17:06:41	en	US
1351939287730642946	2021-01-20	17:06:58	en	US
1351939312250724352	2021-01-20	17:07:04	en	US
1351939400159145990	2021-01-20	17:07:25	en	US
1351939438956347398	2021-01-20	17:07:34	en	US
1351939621039575040	2021-01-20	17:08:18	en	US
1351939630048927746	2021-01-20	17:08:20	en	US
1351939832403030018	2021-01-20	17:09:08	en	US
1351939940662259714	2021-01-20	17:09:34	en	US
1351939983427432448	2021-01-20	17:09:44	en	US
1351940002847068162	2021-01-20	17:09:49	en	US
1351940024858644482	2021-01-20	17:09:54	en	US
1351940096971341826	2021-01-20	17:10:11	en	US
1351940183797719044	2021-01-20	17:10:32	en	US
1351940219495305216	2021-01-20	17:10:40	en	US
1351940248863989763	2021-01-20	17:10:47	en	US
1351940317801537543	2021-01-20	17:11:04	en	US
1351940591316295680	2021-01-20	17:12:09	en	US
1351940592545226752	2021-01-20	17:12:09	en	US
1351940603995684867	2021-01-20	17:12:12	en	US
1351940698388508675	2021-01-20	17:12:34	en	US
1351940700233986050	2021-01-20	17:12:35	en	US
1351940714352009225	2021-01-20	17:12:38	en	US
1351940811093643264	2021-01-20	17:13:01	en	US
1351940820920897537	2021-01-20	17:13:04	en	US
1351940938478837766	2021-01-20	17:13:32	en	US
1351941005948424199	2021-01-20	17:13:48	en	US
1351941068514852865	2021-01-20	17:14:03	en	US
1351941082481909768	2021-01-20	17:14:06	en	US
1351941158394605569	2021-01-20	17:14:24	en	US
1351941278062280707	2021-01-20	17:14:53	en	US
1351941305199312898	2021-01-20	17:14:59	en	US
1351941416755339275	2021-01-20	17:15:26	en	US
1351941549937090560	2021-01-20	17:15:58	en	US
1351941603179507715	2021-01-20	17:16:10	en	US
1351941628303433728	2021-01-20	17:16:16	en	US
1351941747602051074	2021-01-20	17:16:45	en	US
1351941829051248641	2021-01-20	17:17:04	en	US
1351941844486131713	2021-01-20	17:17:08	en	US
1351941924421332994	2021-01-20	17:17:27	en	US
1351941947863175171	2021-01-20	17:17:32	en	US
1351941953647235080	2021-01-20	17:17:34	en	US
1351942015886503937	2021-01-20	17:17:49	en	US
1351942421245026305	2021-01-20	17:19:25	en	US
1351942588740329480	2021-01-20	17:20:05	en	US
1351942623875895296	2021-01-20	17:20:14	en	US
1351943065313947654	2021-01-20	17:21:59	en	US
1351943085006213120	2021-01-20	17:22:04	en	US
1351943232528277512	2021-01-20	17:22:39	en	US
1351943244658180097	2021-01-20	17:22:42	en	US
1351943356440481792	2021-01-20	17:23:08	en	US
1351943358873145344	2021-01-20	17:23:09	en	US
1351943390255001604	2021-01-20	17:23:16	en	US
1351943422580563968	2021-01-20	17:23:24	en	US
1351943475370057734	2021-01-20	17:23:37	en	US
1351943598208647172	2021-01-20	17:24:06	en	US
1351943639283412992	2021-01-20	17:24:16	en	US
1351943653007224833	2021-01-20	17:24:19	en	US
1351943841398493184	2021-01-20	17:25:04	en	US
1351943864236580869	2021-01-20	17:25:09	en	US
1351944338704642048	2021-01-20	17:27:02	en	US
1351944604182933506	2021-01-20	17:28:06	en	US
1351944701570551808	2021-01-20	17:28:29	en	US
1351945080035274754	2021-01-20	17:29:59	en	US
1351945466972303361	2021-01-20	17:31:31	en	US
1351945473641345026	2021-01-20	17:31:33	en	US
1351945695138340874	2021-01-20	17:32:26	en	US
1351945862033920000	2021-01-20	17:33:06	en	US
1351946399991042051	2021-01-20	17:35:14	en	US
1351946467905318914	2021-01-20	17:35:30	en	US
1351946569348755457	2021-01-20	17:35:54	en	US
1351946698885574663	2021-01-20	17:36:25	en	US
1351946756150460417	2021-01-20	17:36:39	en	US
1351946781333061633	2021-01-20	17:36:45	en	US
1351946909510889477	2021-01-20	17:37:15	en	US
1351946951584059397	2021-01-20	17:37:25	en	US
1351947101966659589	2021-01-20	17:38:01	en	US
1351947147386580993	2021-01-20	17:38:12	en	US
1351947173081067520	2021-01-20	17:38:18	en	US
1351947675063693314	2021-01-20	17:40:18	en	US
1351947735365275649	2021-01-20	17:40:32	en	US
1351947804831219713	2021-01-20	17:40:49	en	US
1351947886309724161	2021-01-20	17:41:08	en	US
1351947949387952129	2021-01-20	17:41:23	en	US
1351948032766574595	2021-01-20	17:41:43	en	US
1351948066840997888	2021-01-20	17:41:51	en	US
1351948149909315584	2021-01-20	17:42:11	en	US
1351948265344757766	2021-01-20	17:42:39	en	US
1351948342465622017	2021-01-20	17:42:57	en	US
1351948366444457985	2021-01-20	17:43:03	en	US
1351948432471154689	2021-01-20	17:43:18	en	US
1351948438993301508	2021-01-20	17:43:20	en	US
1351948478017105924	2021-01-20	17:43:29	en	US
1351948709756624901	2021-01-20	17:44:25	en	US
1351948758041448451	2021-01-20	17:44:36	en	US
1351948812013744135	2021-01-20	17:44:49	en	US
1351949162149863425	2021-01-20	17:46:12	en	US
1351949200087506953	2021-01-20	17:46:21	en	US
1351949484947873793	2021-01-20	17:47:29	en	US
1351949551159173136	2021-01-20	17:47:45	en	US
1351949765332779009	2021-01-20	17:48:36	en	US
1351950049111121921	2021-01-20	17:49:44	en	US
1351950123161559045	2021-01-20	17:50:02	en	US
1351950694597750788	2021-01-20	17:52:18	en	US
1351950695067496448	2021-01-20	17:52:18	en	US
1351950732891709443	2021-01-20	17:52:27	en	US
1351950744543502339	2021-01-20	17:52:30	en	US
1351950906019950592	2021-01-20	17:53:08	en	US
1351950923027935233	2021-01-20	17:53:12	en	US
1351950959832829959	2021-01-20	17:53:21	en	US
1351951106826506243	2021-01-20	17:53:56	en	US
1351951131757342720	2021-01-20	17:54:02	en	US
1351951505784451078	2021-01-20	17:55:31	en	US
1351951546095869953	2021-01-20	17:55:41	en	US
1351951936191344645	2021-01-20	17:57:14	en	US
1351952317151539201	2021-01-20	17:58:45	en	US
1351952332167122945	2021-01-20	17:58:48	en	US
1351952439356911619	2021-01-20	17:59:14	en	US
1351952452027875330	2021-01-20	17:59:17	en	US
1351952462043897857	2021-01-20	17:59:19	en	US
1351952541991333898	2021-01-20	17:59:38	en	US
1351952783541497863	2021-01-20	18:00:36	en	US
1351952887014957060	2021-01-20	18:01:00	en	US
1351953338099666945	2021-01-20	18:02:48	en	US
1351953416755572737	2021-01-20	18:03:07	en	US
1351953733157089281	2021-01-20	18:04:22	en	US
1351953881182461953	2021-01-20	18:04:58	en	US
1351953912237088776	2021-01-20	18:05:05	en	US
1351954277858742272	2021-01-20	18:06:32	en	US
1351954653026676738	2021-01-20	18:08:02	en	US
1351954851924762627	2021-01-20	18:08:49	en	US
1351954914705027074	2021-01-20	18:09:04	en	US
1351954925283139585	2021-01-20	18:09:06	en	US
1351955158872121344	2021-01-20	18:10:02	en	US
1351955229911240712	2021-01-20	18:10:19	en	US
1351955384244842501	2021-01-20	18:10:56	en	US
1351955567892455425	2021-01-20	18:11:40	en	US
1351955601195196422	2021-01-20	18:11:48	en	US
1351955690860920832	2021-01-20	18:12:09	en	US
1351955778039668738	2021-01-20	18:12:30	en	US
1351955944750673927	2021-01-20	18:13:10	en	US
1351956254739091459	2021-01-20	18:14:23	en	US
1351956549585887233	2021-01-20	18:15:34	en	US
1351956761985605632	2021-01-20	18:16:24	en	US
1351956820777181186	2021-01-20	18:16:38	en	US
1351956902561935366	2021-01-20	18:16:58	en	US
1351957270582743041	2021-01-20	18:18:26	en	US
1351957524740780041	2021-01-20	18:19:26	en	US
1351957953100787714	2021-01-20	18:21:08	en	US
1351958025402281988	2021-01-20	18:21:26	en	US
1351958031131672586	2021-01-20	18:21:27	en	US
1351958068913991685	2021-01-20	18:21:36	en	US
1351958169392713729	2021-01-20	18:22:00	en	US
1351958321801162752	2021-01-20	18:22:36	en	US
1351958362666229760	2021-01-20	18:22:46	en	US
1351958528173465600	2021-01-20	18:23:25	en	US
1351958587908780036	2021-01-20	18:23:40	en	US
1351958594246336520	2021-01-20	18:23:41	en	US
1351958851982155779	2021-01-20	18:24:43	en	US
1351959046639783937	2021-01-20	18:25:29	en	US
1351959179829899266	2021-01-20	18:26:01	en	US
1351959596357791752	2021-01-20	18:27:40	en	US
1351960078383943680	2021-01-20	18:29:35	en	US
1351960257292095496	2021-01-20	18:30:18	en	US
1351960347889053699	2021-01-20	18:30:39	en	US
1351960554433249282	2021-01-20	18:31:29	en	US
1351960628080963584	2021-01-20	18:31:46	en	US
1351960715347673089	2021-01-20	18:32:07	en	US
1351960826593357825	2021-01-20	18:32:33	en	US
1351961067404947458	2021-01-20	18:33:31	en	US
1351961164008230915	2021-01-20	18:33:54	en	US
1351961212045680640	2021-01-20	18:34:05	en	US
1351961516464091136	2021-01-20	18:35:18	en	US
1351961725109743622	2021-01-20	18:36:08	en	US
1351962031050661889	2021-01-20	18:37:21	en	US
1351962308289982471	2021-01-20	18:38:27	en	US
1351962482386952193	2021-01-20	18:39:08	en	US
1351962544336990210	2021-01-20	18:39:23	en	US
1351962575743967234	2021-01-20	18:39:30	en	US
1351962790127403009	2021-01-20	18:40:22	en	US
1351962894603317249	2021-01-20	18:40:46	en	US
1351963048173576192	2021-01-20	18:41:23	en	US
1351963137654841346	2021-01-20	18:41:44	en	US
1351963175210553344	2021-01-20	18:41:53	en	US
1351963214498603011	2021-01-20	18:42:03	en	US
1351963581609357316	2021-01-20	18:43:30	en	US
1351963666661433345	2021-01-20	18:43:51	en	US
1351963740107919360	2021-01-20	18:44:08	en	US
1351963751189262336	2021-01-20	18:44:11	en	US
1351963910040125448	2021-01-20	18:44:49	en	US
1351964298642391043	2021-01-20	18:46:21	en	US
1351964418716930056	2021-01-20	18:46:50	en	US
1351964484336836609	2021-01-20	18:47:06	en	US
1351964507892027392	2021-01-20	18:47:11	en	US
1351964708753059848	2021-01-20	18:47:59	en	US
1351964822989058049	2021-01-20	18:48:26	en	US
1351964850398797826	2021-01-20	18:48:33	en	US
1351964859831902214	2021-01-20	18:48:35	en	US
1351965900241588227	2021-01-20	18:52:43	en	US
1351966376441819139	2021-01-20	18:54:37	en	US
1351966482004123651	2021-01-20	18:55:02	en	US
1351966500626735106	2021-01-20	18:55:06	en	US
1351966793334718464	2021-01-20	18:56:16	en	US
1351967007877570560	2021-01-20	18:57:07	en	US
1351967073149333507	2021-01-20	18:57:23	en	US
1351967282663186438	2021-01-20	18:58:13	en	US
1351967404075708416	2021-01-20	18:58:42	en	US
1351967440859766785	2021-01-20	18:58:50	en	US
1351968224561278979	2021-01-20	19:01:57	en	US
1351968513301352448	2021-01-20	19:03:06	en	US
1351968542854422528	2021-01-20	19:03:13	en	US
1351968554833371138	2021-01-20	19:03:16	en	US
1351968601935405059	2021-01-20	19:03:27	en	US
1351968726963384322	2021-01-20	19:03:57	en	US
1351968759326584832	2021-01-20	19:04:05	en	US
1351968815228334082	2021-01-20	19:04:18	en	US
1351968866889560064	2021-01-20	19:04:30	en	US
1351969200814891018	2021-01-20	19:05:50	en	US
1351969511898046466	2021-01-20	19:07:04	en	US
1351969620618477568	2021-01-20	19:07:30	en	US
1351969749857660931	2021-01-20	19:08:01	en	US
1351969983417491457	2021-01-20	19:08:57	en	US
1351970021484990473	2021-01-20	19:09:06	en	US
1351970256609284096	2021-01-20	19:10:02	en	US
1351970557986795528	2021-01-20	19:11:14	en	US
1351970803009646595	2021-01-20	19:12:12	en	US
1351970816632696835	2021-01-20	19:12:15	en	US
1351970980676186112	2021-01-20	19:12:54	en	US
1351971058086277122	2021-01-20	19:13:13	en	US
1351971187224674304	2021-01-20	19:13:44	en	US
1351972658079019008	2021-01-20	19:19:34	en	US
1351972698688204802	2021-01-20	19:19:44	en	US
1351973057343188993	2021-01-20	19:21:09	en	US
1351973111571361796	2021-01-20	19:21:22	en	US
1351973609653338117	2021-01-20	19:23:21	en	US
1351974074243665925	2021-01-20	19:25:12	en	US
1351974351738863616	2021-01-20	19:26:18	en	US
1351974707160096768	2021-01-20	19:27:43	en	US
1351974928191516678	2021-01-20	19:28:36	en	US
1351975013847543809	2021-01-20	19:28:56	en	US
1351975032684044289	2021-01-20	19:29:00	en	US
1351975038866518018	2021-01-20	19:29:02	en	US
1351975076917338121	2021-01-20	19:29:11	en	US
1351975156005154818	2021-01-20	19:29:30	en	US
1351975359043039233	2021-01-20	19:30:18	en	US
1351975556284182528	2021-01-20	19:31:05	en	US
1351975672718225409	2021-01-20	19:31:33	en	US
1351975836883283979	2021-01-20	19:32:12	en	US
1351976183936802817	2021-01-20	19:33:35	en	US
1351976365457813505	2021-01-20	19:34:18	en	US
1351976468298035201	2021-01-20	19:34:43	en	US
1351976469942120451	2021-01-20	19:34:43	en	US
1351976497347760131	2021-01-20	19:34:50	en	US
1351977003730268160	2021-01-20	19:36:50	en	US
1351977047724355585	2021-01-20	19:37:01	en	US
1351977393737621512	2021-01-20	19:38:23	en	US
1351977867605798914	2021-01-20	19:40:16	en	US
1351977937625522177	2021-01-20	19:40:33	en	US
1351978144526434308	2021-01-20	19:41:22	en	US
1351978354996621322	2021-01-20	19:42:13	en	US
1351978459355107333	2021-01-20	19:42:37	en	US
1351979405468291072	2021-01-20	19:46:23	en	US
1351979406324084743	2021-01-20	19:46:23	en	US
1351979450855006208	2021-01-20	19:46:34	en	US
1351979476909867008	2021-01-20	19:46:40	en	US
1351979792657076224	2021-01-20	19:47:55	en	US
1351979841193730049	2021-01-20	19:48:07	en	US
1351980021745938432	2021-01-20	19:48:50	en	US
1351980042570633221	2021-01-20	19:48:55	en	US
1351980063466643463	2021-01-20	19:49:00	en	US
1351980374822330368	2021-01-20	19:50:14	en	US
1351980905183801345	2021-01-20	19:52:21	en	US
1351981024876617728	2021-01-20	19:52:49	en	US
1351981229680242690	2021-01-20	19:53:38	en	US
1351981399012589568	2021-01-20	19:54:18	en	US
1351981427546583048	2021-01-20	19:54:25	en	US
1351981433196318727	2021-01-20	19:54:26	en	US
1351981827800633349	2021-01-20	19:56:01	en	US
1351981829801312258	2021-01-20	19:56:01	en	US
1351981938874134535	2021-01-20	19:56:27	en	US
1351982001474121737	2021-01-20	19:56:42	en	US
1351982087725744129	2021-01-20	19:57:02	en	US
1351982112749056005	2021-01-20	19:57:08	en	US
1351982235981918213	2021-01-20	19:57:38	en	US
1351982380878237696	2021-01-20	19:58:12	en	US
1351982398850932737	2021-01-20	19:58:17	en	US
1351982436402401280	2021-01-20	19:58:26	en	US
1351982880902295556	2021-01-20	20:00:12	en	US
1351983255814340608	2021-01-20	20:01:41	en	US
1351983463381889025	2021-01-20	20:02:30	en	US
1351983471900680193	2021-01-20	20:02:32	en	US
1351983601445961730	2021-01-20	20:03:03	en	US
1351983622480224257	2021-01-20	20:03:08	en	US
1351983663194415106	2021-01-20	20:03:18	en	US
1351983817381212160	2021-01-20	20:03:55	en	US
1351983835416846337	2021-01-20	20:03:59	en	US
1351983870745329664	2021-01-20	20:04:08	en	US
1351984047665287168	2021-01-20	20:04:50	en	US
1351984060512542721	2021-01-20	20:04:53	en	US
1351984487358410752	2021-01-20	20:06:35	en	US
1351984664416837646	2021-01-20	20:07:17	en	US
1351984757974978564	2021-01-20	20:07:39	en	US
1351984904620281857	2021-01-20	20:08:14	en	US
1351985139446738946	2021-01-20	20:09:10	en	US
1351985447698915335	2021-01-20	20:10:24	en	US
1351985527264845824	2021-01-20	20:10:43	en	US
1351985539285733384	2021-01-20	20:10:45	en	US
1351985629882699780	2021-01-20	20:11:07	en	US
1351985800582492166	2021-01-20	20:11:48	en	US
1351985854034571265	2021-01-20	20:12:00	en	US
1351985900587126787	2021-01-20	20:12:12	en	US
1351986262870208513	2021-01-20	20:13:38	en	US
1351986270713618432	2021-01-20	20:13:40	en	US
1351986393078259712	2021-01-20	20:14:09	en	US
1351986436812095490	2021-01-20	20:14:19	en	US
1351986644598083586	2021-01-20	20:15:09	en	US
1351986672385327104	2021-01-20	20:15:16	en	US
1351986795874037762	2021-01-20	20:15:45	en	US
1351986945363099649	2021-01-20	20:16:21	en	US
1351986959367823361	2021-01-20	20:16:24	en	US
1351987137101484032	2021-01-20	20:17:06	en	US
1351987230563250176	2021-01-20	20:17:29	en	US
1351987308791296000	2021-01-20	20:17:47	en	US
1351987488005480457	2021-01-20	20:18:30	en	US
1351987660802256899	2021-01-20	20:19:11	en	US
1351987722500538370	2021-01-20	20:19:26	en	US
1351987757237882885	2021-01-20	20:19:34	en	US
1351988494898515977	2021-01-20	20:22:30	en	US
1351988509163155456	2021-01-20	20:22:33	en	US
1351988509989601282	2021-01-20	20:22:34	en	US
1351988562149974019	2021-01-20	20:22:46	en	US
1351988625425231877	2021-01-20	20:23:01	en	US
1351988711668342784	2021-01-20	20:23:22	en	US
1351988908108734465	2021-01-20	20:24:09	en	US
1351989069035696130	2021-01-20	20:24:47	en	US
1351989248107417601	2021-01-20	20:25:30	en	US
1351989726547488769	2021-01-20	20:27:24	en	US
1351989834127175686	2021-01-20	20:27:49	en	US
1351989880079998984	2021-01-20	20:28:00	en	US
1351990014482198530	2021-01-20	20:28:32	en	US
1351990115854413829	2021-01-20	20:28:57	en	US
1351990423519051776	2021-01-20	20:30:10	en	US
1351990464635920384	2021-01-20	20:30:20	en	US
1351990534756327434	2021-01-20	20:30:36	en	US
1351991029197582337	2021-01-20	20:32:34	en	US
1351991085569081344	2021-01-20	20:32:48	en	US
1351991290465017858	2021-01-20	20:33:37	en	US
1351991306663452682	2021-01-20	20:33:40	en	US
1351991451723378694	2021-01-20	20:34:15	en	US
1351991683840413703	2021-01-20	20:35:10	en	US
1351991705243967494	2021-01-20	20:35:15	en	US
1351991770133966853	2021-01-20	20:35:31	en	US
1351991772482834433	2021-01-20	20:35:32	en	US
1351991876358791168	2021-01-20	20:35:56	en	US
1351991900207804417	2021-01-20	20:36:02	en	US
1351991958080790533	2021-01-20	20:36:16	en	US
1351992034073210881	2021-01-20	20:36:34	en	US
1351992383697727489	2021-01-20	20:37:57	en	US
1351992601952608257	2021-01-20	20:38:49	en	US
1351993028827869188	2021-01-20	20:40:31	en	US
1351993028932677640	2021-01-20	20:40:31	en	US
1351993094133194753	2021-01-20	20:40:47	en	US
1351993188572160004	2021-01-20	20:41:09	en	US
1351993195295625220	2021-01-20	20:41:11	en	US
1351993216992739328	2021-01-20	20:41:16	en	US
1351993265894014977	2021-01-20	20:41:28	en	US
1351993344457666561	2021-01-20	20:41:46	en	US
1351993480189513730	2021-01-20	20:42:19	en	US
1351993692559650816	2021-01-20	20:43:09	en	US
1351994010987073537	2021-01-20	20:44:25	en	US
1351994216365350914	2021-01-20	20:45:14	en	US
1351994306245111826	2021-01-20	20:45:36	en	US
1351994338365071363	2021-01-20	20:45:43	en	US
1351994377162383361	2021-01-20	20:45:53	en	US
1351994437392605189	2021-01-20	20:46:07	en	US
1351994761134157826	2021-01-20	20:47:24	en	US
1351994894072614914	2021-01-20	20:47:56	en	US
1351994962062282759	2021-01-20	20:48:12	en	US
1351995026071576576	2021-01-20	20:48:27	en	US
1351995067595071488	2021-01-20	20:48:37	en	US
1351995726679695360	2021-01-20	20:51:14	en	US
1351995773702053891	2021-01-20	20:51:25	en	US
