created_at	text	in_reply_to_screen_name	retweet_count	favorite_count	source	id_str
Wed Jan 20 23:03:12 +0000 2021	Welcome @DavidAKesslerMD @vivek_murthy and the new @JoeBiden @Transition46 COVID-19 Advisory Board! No one is safe… 		0	1	Twitter for iPhone	1352028934490222592
Wed Jan 20 19:57:02 +0000 2021	Home Builder Confidence Falls Amid Rising COVID-19 Cases, Higher Prices for Materials 		0	0	dlvr.it	1351982087725744129
Wed Jan 20 17:38:18 +0000 2021	Looking forward to a great year!! 		1	7	Twitter for iPhone	1351947173081067520
Wed Jan 20 18:38:27 +0000 2021	Well.... @GovStitt 		0	0	Twitter for iPhone	1351962308289982471
Wed Jan 20 06:03:25 +0000 2021	Wtf they need 181 m’s to test some shittt... give me a m ill test all the damn vaccines.. 		0	1	Twitter for iPhone	1351772300656472064
Wed Jan 20 20:27:24 +0000 2021	very interesting! @ApoEdscvr 		1	2	Twitter for iPhone	1351989726547488769
Thu Jan 21 01:29:39 +0000 2021	Guidelines?!? Now you think there should be guidelines. You mean there were no rules on the Eventbrite website?!? 		0	4	Twitter for iPhone	1352065792725168134
Thu Jan 21 02:41:36 +0000 2021	Biden looks to galvanize COVID-19 fight, vaccinations as he takes office 		0	0	Twitter for iPhone	1352083898663137282
Thu Jan 21 04:31:22 +0000 2021	Earlier tonight, the fabulous @MeghanKDKA had a terrific live interview with the Bethel Park High School students w… 		0	3	Twitter for iPhone	1352111521992683521
Wed Jan 20 12:42:40 +0000 2021	One of the worst presidents to ever do it, but boy was I tuned in for the CORONAVIRUS TASK FORCE		0	2	Twitter for iPhone	1351872773598158850
Wed Jan 20 09:07:51 +0000 2021	The US must rejoin under Biden! 		0	0	Twitter for iPhone	1351818714803560453
Thu Jan 21 01:16:51 +0000 2021	@wyshynski @JapersRink @Capitals Yet the Carolina Hurricanes had players test positive for Covid-19 but the team ha… 	wyshynski	0	2	Twitter for iPhone	1352062571050840064
Thu Jan 21 01:14:28 +0000 2021	Charging bull very lonely... #ChargingBull #WallStreet @borsAmerika #NewYorkCity #Broadway #Manhattan #downtown… 		0	1	Twitter for Android	1352061968509788162
Wed Jan 20 17:43:03 +0000 2021	Yep sure did! 		0	0	Twitter for Android	1351948366444457985
Wed Jan 20 11:42:04 +0000 2021	Mercy Hospital Fort Smith will begin administering the COVID-19 vaccine today to those who are eligible to receive… 		0	0	Twitter for iPhone	1351857524165767169
Wed Jan 20 16:59:38 +0000 2021	Am I having a bad Dream? PA Covid-19 nursing home deaths?#AmericaLoves45 		0	0	Twitter for iPhone	1351937442920718337
Wed Jan 20 14:31:35 +0000 2021	Today at 1pm we’ll be providing food to anyone in east Harlem who is in need! Stop by our community center at 175 E… 		0	1	Twitter for iPhone	1351900184276512770
Wed Jan 20 19:31:33 +0000 2021	Good example set by #XavierBecerra h/t @jeffhauser 		0	0	Twitter for Android	1351975672718225409
Wed Jan 20 23:55:00 +0000 2021	@FoxNews Tkx @BretBaier make America united again @ProjectLincoln 	FoxNews	0	0	Twitter for iPhone	1352041973813751808
Thu Jan 21 04:22:12 +0000 2021	Also see the following. 3/ 	MarcelHarmon1	0	0	Twitter for iPhone	1352109214085361669
Wed Jan 20 23:41:51 +0000 2021	Can we please get a sequel where they fight Covid-19 		3	10	Twitter for iPhone	1352038661521612800
Wed Jan 20 20:35:10 +0000 2021	Georgia we got you.We have conquered COVID19 in 2O20.This book proves it.  		0	0	Twitter for Android	1351991683840413703
Wed Jan 20 22:05:49 +0000 2021	This woman is in a Pennsylvania jail because she can’t PAY to be on PROBATION. The opposite of public safety. It’… 		0	4	Twitter for iPhone	1352014496412409856
Thu Jan 21 02:03:28 +0000 2021	A5 There are Covid-19 vaccines and the elderly can hug their families soon and see them more often. I look forward… 		0	1	Twitter for iPhone	1352074301604708352
Thu Jan 21 02:04:36 +0000 2021	Here we go kids 		0	0	Twitter for iPhone	1352074587807297536
Wed Jan 20 20:07:39 +0000 2021	Just took my wife to get her COVID-19 shot.		0	8	Twitter for iPhone	1351984757974978564
Wed Jan 20 07:57:54 +0000 2021	THE HIDDEN FIGURES OF COVID19 ARE 80% WOMEN OF COLOR. 		0	0	Twitter for Android	1351801108264603649
Wed Jan 20 20:51:59 +0000 2021	And I’m stunned. My brain is stunned.We have a @POTUS who is going to rebuild the infectious diseases team.We h… 	battycakes	0	3	Twitter for iPhone	1351995914747928576
Wed Jan 20 17:06:58 +0000 2021	This inauguration is bringing a breath of fresh air that Coronavirus can never take away. I’m praying for unity ove… 		0	2	Twitter for iPhone	1351939287730642946
Wed Jan 20 10:01:56 +0000 2021	Not surprised - end of the world shit right here. Hunger games taught me that lmao 		0	0	Twitter for iPhone	1351832325638774790
Wed Jan 20 20:53:45 +0000 2021	Your our President to help stop Coronavirus 		0	0	Twitter for iPhone	1351996358153166848
Wed Jan 20 14:52:16 +0000 2021	Thrilled that my parents got their vaccine this week (from my nephew, no less! Thx to @RemadnaKXAN &amp; @KXAN for doc… 		1	3	Twitter for iPhone	1351905388044681217
Wed Jan 20 21:20:52 +0000 2021	Hey #DeathSantis, where are the vaccines? Why isn’t there a mask mandate? You copartner in incompetence, @Publix do… 		1	1	Twitter for iPhone	1352003185112702983
Wed Jan 20 21:13:02 +0000 2021	Just found out my step-mom died of COVID-19 and my Dad is symptomatic. As I wait for test results on pins and needl… 		3	18	Twitter for iPhone	1352001213114556418
Wed Jan 20 17:42:39 +0000 2021	All three have voted in favor of our Religious Freedoms. Please keep safe, we are going to need your votes. #SCOTUS… 		0	0	Twitter for iPhone	1351948265344757766
Wed Jan 20 22:31:50 +0000 2021	Mom and dad got vaccinated today! 		0	123	Twitter for iPhone	1352021044366880773
Wed Jan 20 16:34:48 +0000 2021	I’ll wear 3 have Coronavirus doing a damn Spartan race 		0	2	Twitter for iPhone	1351931191788777473
Thu Jan 21 04:37:35 +0000 2021	My guy putting in work!!! 		0	0	Twitter for iPhone	1352113085084033025
Wed Jan 20 17:57:14 +0000 2021	Primerica Study Finds 86% of Middle-Income Households Have Been Financially Impacted by the Coronavirus Pandemic:… 		2	2	Twitter for iPhone	1351951936191344645
Wed Jan 20 15:19:03 +0000 2021	One year later. So much change. Hundreds of thousands of people in the United States now gone. 		0	2	Twitter for iPhone	1351912129520140297
Wed Jan 20 21:34:11 +0000 2021	Kathryn Cody is in the middle of a 2-month battle against COVID-19 and she’s asking for help to stay on her feet wh… 		0	1	Twitter for iPhone	1352006534725840898
Wed Jan 20 21:55:56 +0000 2021	@sammybraddy Not here in the great state of Florida. Our clubs bars and restaurants are open at full capacity... th… 	sammybraddy	0	1	Twitter for Android	1352012007822790656
Thu Jan 21 04:51:00 +0000 2021	As COVID-19 vaccine appointment slots open up, may be time to reconnect with those old friends who always got the c… 		0	2	Twitter for iPhone	1352116462916255745
Wed Jan 20 21:36:58 +0000 2021	1/3 There is a limited supply of COVID-19 vaccine. More opportunities for vaccination will be coming as the state r… 		12	20	Twitter for Android	1352007235896045568
Wed Jan 20 22:13:00 +0000 2021	From the #NBA #COVID19 @wbz 		1	3	Twitter for iPhone	1352016301791858689
Wed Jan 20 21:05:28 +0000 2021	Seven new deaths in a week. Just for Clarke County. Wow. 		0	0	Twitter for iPhone	1351999308514648065
Wed Jan 20 14:50:03 +0000 2021	Covid 19 welfare check day 4: Temp: 101.2 Fsymptoms: mild headache, tongue feels like rubber.#COVID19 		1	11	Twitter for iPhone	1351904829518430208
Wed Jan 20 16:34:38 +0000 2021	Mfs handing out Oregano  		0	2	Twitter for Android	1351931149094817793
Wed Jan 20 18:48:33 +0000 2021	Former FDA commissioner says only a third of US population wants to get coronavirus vaccine  		0	0	dlvr.it	1351964850398797826
Thu Jan 21 04:41:51 +0000 2021	For those who have battled and survived coronavirus, some are experiencing lingering symptoms. Doctors say some X-R… 		1	0	Twitter for iPhone	1352114159626973187
Wed Jan 20 21:27:11 +0000 2021	2021 is the #Bounceback after #COVID19  is anyone else relaunching their biz? I feel like a Phoenix rising from t… 		0	0	Twitter for Android	1352004772170182656
Wed Jan 20 20:08:14 +0000 2021	@misspixelbcn @richardursomd Couldn’t agree more. This is what happens when marketing of Covid makes money. COVID19… 	misspixelbcn	0	1	Twitter for iPhone	1351984904620281857
Wed Jan 20 17:22:42 +0000 2021	We hitting the club this summer 		0	2	Twitter for iPhone	1351943244658180097
Wed Jan 20 11:15:55 +0000 2021	Let that sink in!!! 		0	0	Twitter for Android	1351850942438768640
Thu Jan 21 04:04:39 +0000 2021	Thankful to work in a school district where Covid-19 vaccines were made available to all teachers.… 		0	7	Twitter for iPhone	1352104798141751297
Wed Jan 20 13:21:32 +0000 2021	"Welcome 2 QUARANTINE vol 2 LOCKDOWN phase II ""History Repeats Itself "" Hosted by Coronavirus Instrumental pr… "		0	0	Instagram	1351882555134500864
Wed Jan 20 15:28:10 +0000 2021	@jerri218310 @atensnut He was not trying to fight COVID. Ask @OliviaTroye - she was in the room when he said maybe… 	jerri218310	0	0	Twitter for iPhone	1351914421610713094
Wed Jan 20 23:14:01 +0000 2021	.@GovPhilScottTests negative for COVID-19 		0	0	Twitter for Android	1352031656849399813
Wed Jan 20 17:41:23 +0000 2021	Now that we have a real president, let’s get to work and beat #COVID19 		0	0	Twitter for iPhone	1351947949387952129
Wed Jan 20 21:57:20 +0000 2021	Free pop-up Covid testing TOMORROW as well as the following 2 Thursdays in Chelsea. 		0	0	Twitter for iPhone	1352012361775906824
Wed Jan 20 19:23:21 +0000 2021	In case it wasn't clear:Having had #COVID19 once, does NOT offer long term immunity. 		8	25	Twitter for Android	1351973609653338117
Wed Jan 20 23:01:05 +0000 2021	I can't/won't forget/forgive The Rose Garden debacle. 		0	0	Twitter for Android	1352028403231293440
Wed Jan 20 23:34:03 +0000 2021	Due to COVID-19 protocols, fans will not be allowed in attendance for these two games, according to the team’s rele… 		1	5	Twitter for iPhone	1352036701690949634
Wed Jan 20 13:45:03 +0000 2021	Underselling the Monumental #Vaccine…  #TrumpVirus #Trumpandemic #TrumpKills #VaccinesWork… 		0	0	Hootsuite Inc.	1351888473867886592
Wed Jan 20 23:13:01 +0000 2021	Free #COVID19 Testing. @CityofHillsboro @OHAOregon @PANOWP 		0	1	Twitter for iPhone	1352031405228785666
Thu Jan 21 02:15:53 +0000 2021	@VickieZisman @mcfunny @FrankDElia7 @mimetic_ @barryjohnreid21 @HaircutSpock @JaneEOpie @HPVSideEffects @dad_liams… 	VickieZisman	0	4	Twitter for iPhone	1352077428345118720
Thu Jan 21 03:18:16 +0000 2021	"So important for people to post ""Feeling great"" or ""no side effects""after getting vaccinated. My timeline is FULL o… "		0	0	Twitter for Android	1352093126844940288
Thu Jan 21 00:03:38 +0000 2021	Would you take a Covid19 test every week?		0	0	Twitter for Android	1352044145297166336
Thu Jan 21 01:03:13 +0000 2021	It would be unacceptable for it to take that long - but in my inexpert opinion I am confident the pace of vaccine d… 		0	1	Twitter for iPhone	1352059138927284225
Wed Jan 20 21:38:51 +0000 2021	I think President Biden should bring some Chick-fil-A team members to the table to help with COVID-19 vaccine distr… 		0	0	Twitter for iPhone	1352007709944655872
Thu Jan 21 03:26:34 +0000 2021	What I  about this article:-Minnesotans tailgated at Vault testing sites the first day they opened-Vault had to… 		0	3	Twitter for iPhone	1352095212974301184
Wed Jan 20 14:34:27 +0000 2021	"@ebonybowden @kayleighmcenany ""Biden and Harris inherit the task of leading a country where millions believe in an… "	ebonybowden	0	0	Twitter for Android	1351900906552496129
Wed Jan 20 06:27:08 +0000 2021	ROANOKE CITY JAIL IN ROANOKE VIRGINIA HAS A WHOLE POD OF INMATES THAT ARE POSITIVE FOR COVID-19 ON TOP OF THAT THEY… 		0	0	Twitter for Android	1351778269394329600
Wed Jan 20 18:41:44 +0000 2021	COMIC: How the United States lost control of the coronavirus pandemic - Insider  fantastic… 		0	0	Twitter for Android	1351963137654841346
Thu Jan 21 02:53:31 +0000 2021	All public officials (house representatives, senators, president, vice president, cabinet members, All administrati… 		0	0	Twitter for Android	1352086897280081921
Wed Jan 20 06:18:26 +0000 2021	Each flag post placed in the dirt to fly , even just for a few days feels  like each life we lost this past 12 mont… 		3	6	Twitter for iPhone	1351776077522284544
Wed Jan 20 19:46:23 +0000 2021	Hey #Florida let’s keep the celebrating virtual.  Plus #trump is now in our state so you now have two viruses to wa… 		0	3	Twitter for iPhone	1351979406324084743
Wed Jan 20 17:35:54 +0000 2021	@coach_corbin Name:Carson MooreSchool: Tampa Jefferson High Tampa allTwittercarscinoGPA: 3.0Height weight : 6… 	coach_corbin	0	4	Twitter for iPhone	1351946569348755457
Thu Jan 21 03:09:59 +0000 2021	This disease is a monster! 		0	0	Twitter for iPhone	1352091042212884484
Wed Jan 20 16:54:22 +0000 2021	President Joe Biden been sworn in. Has the Covid numbers gone down yet? #COVID19 #Inauguration2021 #TrumpsLastDay		0	0	Twitter for Android	1351936117906567170
Thu Jan 21 01:37:07 +0000 2021	@TheKingCenter We have crushed COVID19. When our community believes us the world will follow. 	TheKingCenter	0	0	Twitter for Android	1352067670074667012
Thu Jan 21 03:36:38 +0000 2021	Got the Covid-19 vaccine today. Thank you @BioNTech_Group @pfizer @MountSinaiNYC 		0	0	Twitter for iPhone	1352097746094878722
Wed Jan 20 13:21:52 +0000 2021	Where the hell is Orange County???? This is frigging incredible! Do you know how many lives could of been saved....… 		0	1	Twitter for Android	1351882638340968449
Wed Jan 20 20:59:08 +0000 2021	The public rollout of the COVID-19 vaccine began Tuesday, with at the Ohio State University offering inoculations a… 		0	16	Twitter for iPhone	1351997714586873856
Wed Jan 20 17:52:27 +0000 2021	Damn, what do you know? Joe Biden is President and Coronavirus is still a thing. Crazy		0	2	Twitter for Android	1351950732891709443
Wed Jan 20 15:03:33 +0000 2021	@breaksboards Reflection of the injustice of the disparate socioeconomic impact of COVID-19 infection. Study done… 	breaksboards	0	1	Twitter for iPhone	1351908230251782144
Wed Jan 20 15:09:52 +0000 2021	"Wonder what @RandPaul finances are since he claims america is ""broke""...maybe not pay him for his inhumane immoral… "		0	0	Twitter for Android	1351909819444322305
Thu Jan 21 01:18:48 +0000 2021	Too little too late #rino @JohnCornyn   I’m ashamed we graduated from the same law school! 		0	0	Twitter for iPhone	1352063059901243393
Wed Jan 20 23:52:49 +0000 2021	Consistently proud of all our students who rise to the occasion to serve our campus and communities. #OneEastern 		0	0	Twitter for iPhone	1352041421709193223
Wed Jan 20 22:13:56 +0000 2021	Texas has officially announced the additions of Melanie Parra and Adhu Malual to its volleyball team’s roster. Parr… 		4	36	Twitter for iPhone	1352016538430275591
Wed Jan 20 11:50:23 +0000 2021	Still in the queue to help a friend. Fingers crossed...#COVID19 @Publix 		0	1	Twitter for Android	1351859616813113346
Wed Jan 20 14:51:11 +0000 2021	National mask mandate is gonna get the anger out of idiots going 		0	0	Twitter for iPhone	1351905117138636802
Wed Jan 20 19:09:06 +0000 2021	If you are a positive covid-19 case, please contact us now! This disease is important for you and for everyone.… 		0	0	Twitter for Android	1351970021484990473
Wed Jan 20 16:32:48 +0000 2021	Me too, every day. We can’t recover all we lost, like we can’t recover those killed by #COVID19 during Trump’s inco… 		1	9	Twitter for iPhone	1351930686773538816
Wed Jan 20 06:15:20 +0000 2021	Steve Bannon, on a good day, looks like I did at the peak of my Covid-19 siege.		0	1	Twitter for Android	1351775298606383104
Wed Jan 20 19:19:34 +0000 2021	Party on 		0	1	Twitter for iPhone	1351972658079019008
Wed Jan 20 14:17:35 +0000 2021	We should’ve put more effort into controlling covid. Too little too late. The most vulnerable in our society suffer… 		1	4	Twitter for iPhone	1351896661765844995
Thu Jan 21 00:54:27 +0000 2021	I’m sure those numbers will start drastically falling. Once they start “finding” people that are dying from the flu… 		0	0	Twitter for iPhone	1352056931775557633
Wed Jan 20 18:43:30 +0000 2021	You can do all that AND Venmo / Cashapp me directly:Venmo: steviekaeCashapp: $steviekae 		3	3	Twitter for iPhone	1351963581609357316
Wed Jan 20 16:40:23 +0000 2021	@LASDHQ @FOXLA @BillFOXLA make sure y’all have that same energy when them Trump supporters are tearing up the city… 	LASDHQ	0	0	Twitter for iPhone	1351932596406480899
Thu Jan 21 02:04:06 +0000 2021	LOVE &gt; COVID-19 Community Pantry 		0	0	Twitter for iPhone	1352074462200532995
Thu Jan 21 03:15:58 +0000 2021	Mask up y'all! 		0	1	Twitter for Android	1352092547431075845
Wed Jan 20 11:58:21 +0000 2021	Well after 55 minutes, Charlotte is the first county to be fully booked.Now wait for another round...@Publix… 		0	0	Twitter for Android	1351861622441177088
Wed Jan 20 14:44:22 +0000 2021	Prayers up  		0	1	Twitter for iPhone	1351903402582712320
Wed Jan 20 06:22:32 +0000 2021	Don’t ever forget that the GOP spent the last 4 years showing you exactly who they are and that they spent 2020 sho… 		0	0	Twitter for iPhone	1351777107982995457
Wed Jan 20 14:50:27 +0000 2021	You kidding me; did you not see the national mall tribute to healthcare professionals and the 400K COVID-19 dead la… 		0	0	Twitter for iPhone	1351904930538397697
Wed Jan 20 22:23:16 +0000 2021	Of course @mayorcantrell @CityOfNOLA releases last week’s data and tries to pass it off as this week’s update.  Cur… 		1	0	Twitter for iPhone	1352018887286665220
Thu Jan 21 03:35:03 +0000 2021	What a dumb fuck 		0	4	Twitter for iPhone	1352097349854658564
Thu Jan 21 04:38:26 +0000 2021	"Stefano Domenicali says #Formula1 is taking a ""flexible approach"" towards its 2021 calendar amid the ongoing… "	RyanLores	0	1	Twitter for Android	1352113300750872577
Thu Jan 21 02:08:30 +0000 2021	I wish that news organizations showed families living in basement apartments or seniors/young people living alone i… 		0	6	Twitter for iPhone	1352075569442263043
Wed Jan 20 17:43:29 +0000 2021	@POTUS #MrPresident please call on Congress to pass immediately #StimulusChecks2000 . This country needs this to he… 	POTUS	0	0	Twitter for iPhone	1351948478017105924
Wed Jan 20 19:13:13 +0000 2021	This should be disqualifying. Deactivate?. @ASlavitt 		0	0	Twitter for iPhone	1351971058086277122
Thu Jan 21 02:47:40 +0000 2021	How the fuck..... 		0	0	Twitter for iPhone	1352085423594610691
Wed Jan 20 11:48:13 +0000 2021	New York City has run out of the COVID vaccine supply (unless you’re privileged somehow. @nytimes @NY1 @NBCNewYork… 		0	1	Twitter for iPhone	1351859070412722176
Wed Jan 20 14:47:31 +0000 2021	Lincoln’s new COVID-19 vaccine registration website seeing technical difficulties after just 45 mins of being live. 		0	1	Twitter for iPhone	1351904192852586497
Wed Jan 20 22:38:22 +0000 2021	Definitely don’t do all this #COVID19 work for praise or recognition. Not gonna lie though, it feels amazing to be… 		0	12	Twitter for iPhone	1352022686038278145
Wed Jan 20 19:41:22 +0000 2021	"""The Shanti Project’s work in caring for people with AIDS provides valuable lessons in the efficacy of mutual aid i… "		0	1	Twitter for Android	1351978144526434308
Thu Jan 21 04:35:12 +0000 2021	Reason why @dgvaladao, @DevinNunes, and @GOPLeader need to support immigration reform! Our food chain supply has de… 		4	8	Twitter for iPhone	1352112487508819969
Wed Jan 20 21:35:48 +0000 2021	.@GovParsonMO says he will eventually take the #COVID19 vaccine but given that he &amp; the First Lady have recovered f… 		3	15	Twitter for iPhone	1352006939547467780
Wed Jan 20 14:55:42 +0000 2021	Also the deficit and national debt. 		0	3	Twitter for iPhone	1351906251257507843
Wed Jan 20 21:27:16 +0000 2021	I got my Covid-19 vaccination shot today! #vaccination #CovidVaccine #COVID19 #StaySafe #SocialDistancing 		0	2	Twitter for iPhone	1352004794261581826
Wed Jan 20 05:48:04 +0000 2021	this is a man 		1	2	Twitter for Android	1351768434900516864
Wed Jan 20 13:45:39 +0000 2021	The scope of loss is staggering. We’ve passed 400,000 deaths from #COVID19. 		2	7	Twitter for iPhone	1351888623889743872
Wed Jan 20 23:00:24 +0000 2021	#POTUS Biden signs executive orders immediately righting wrongs inflicted on our nation! Just for starters… 	Analisa_Swan	14	38	Twitter for iPhone	1352028231164067842
Wed Jan 20 16:02:30 +0000 2021	Reporting the most recent COVID-19 updates specific to our campus and community. Introducing, Adrienne Oglesby, a… 		1	4	Twitter for iPhone	1351923063298940933
Wed Jan 20 18:19:26 +0000 2021	Hey @dscc @SenateDems! Don't be cowards! Remember what the @GOP did! Supported a #RapistInChief &amp; played on… 		0	0	Twitter for Android	1351957524740780041
Wed Jan 20 07:51:02 +0000 2021	Geek medical post of the month: yes, Trump is lying about how much vaccine he had made. What an a$$hole. 		0	0	Twitter for iPhone	1351799382186749952
Wed Jan 20 16:24:35 +0000 2021	The United States Constitution has COVID-19 and is on a ventilator and I hope the constitution can survive the next… 		0	1	Twitter for iPhone	1351928619657031691
Wed Jan 20 17:24:06 +0000 2021	Wonderful man. And his company in partnership with CureVac, is helping to develop a vaccine. 		0	2	Twitter for Android	1351943598208647172
Thu Jan 21 00:09:08 +0000 2021	#Amazon offers help to President Biden's administration with the distribution of #COVID19 vaccines, once they are a… 		0	0	Twitter for Android	1352045529023262721
Wed Jan 20 22:03:41 +0000 2021	COVID-19 is still happening. It's still affecting people every day...Its not your inconvenience its a real issue. T… 		2	1	Twitter for Android	1352013959654756355
Wed Jan 20 16:59:36 +0000 2021	Singapore Air Trials Pre-Departure #COVID19 Tests to Revive #Travel #Test4Travel		0	0	Twitter for Android	1351937432200089604
Wed Jan 20 17:09:54 +0000 2021	A moment of silent prayer with @POTUS to acknowledge those lost to #COVID19 #InaugurationDay #Inauguration2021 		0	0	Twitter for iPhone	1351940024858644482
Wed Jan 20 19:58:26 +0000 2021	Fascinating thread about some of the engineering behind the Pfizer COVID vaccine. It obviously takes a lot to do th… 		0	3	Twitter for iPad	1351982436402401280
Wed Jan 20 06:03:15 +0000 2021	@hollyktabor @MSNBC You’re right. But then, Trump’s pardon of Steve Bannon seems totally unimportant compared to hi… 	hollyktabor	0	2	Twitter for iPhone	1351772258675564544
Wed Jan 20 15:15:39 +0000 2021	@CNN #COVID19 We need this type of plans implemented.	CNN	0	0	Twitter for iPhone	1351911274888781830
Wed Jan 20 22:53:20 +0000 2021	Western New York COVID-19 hospitalizations drop Tuesday - As of Tuesday, 487 people were hospitalized with COVID-19… 		0	2	Twitter for iPhone	1352026454738022400
Wed Jan 20 18:04:58 +0000 2021	Congrats! I look forward to mine in due order. 		0	3	Twitter for iPhone	1351953881182461953
Wed Jan 20 17:14:53 +0000 2021	LET'S BE CLEAR... @JoeBiden led his speech with ending #COVID19, THEN RACIAL JUSTICE, followed by global warming. #InaugurationDay		0	0	Twitter for iPhone	1351941278062280707
Wed Jan 20 14:06:47 +0000 2021	Ronald Wilkins and his wife Ann were married for 33 years. The Indianapolis couple died one day apart from #COVID19. 		2	8	Twitter for iPhone	1351893941629706244
Wed Jan 20 21:52:39 +0000 2021	@LGUSAMobile @MetroByTMobile @SamsungMobile @AmericanIdol @TheEllenShow @ellentube @GooglePlay @VirtualDJ @Android… 	Djmeghand1	1	1	Twitter for Android	1352011183583186945
Wed Jan 20 17:36:45 +0000 2021	My 86 year old, democrat, Bill Clinton lovin grandma got her Covid-19 Vaccine today and now is watching President B… 		0	5	Twitter for iPhone	1351946781333061633
Wed Jan 20 17:16:16 +0000 2021	Amazing to think the previous person never once asked for a nationwide moment of silence for coronavirus victims.		0	2	Twitter for Android	1351941628303433728
Wed Jan 20 15:55:25 +0000 2021	NEW: @uncfsu joining the race for a vaccine. The university is among 15 institutions within the UNC System that rec… 		4	8	Twitter for iPhone	1351921282300915720
Wed Jan 20 05:27:00 +0000 2021	LMFAOOOO wow 		0	0	Twitter for iPhone	1351763132662870017
Wed Jan 20 19:11:14 +0000 2021	I hope there is deep cleaning    of the White House  right now to clear out any lingering Covid-19 virus partic… 		0	0	Twitter for iPhone	1351970557986795528
Thu Jan 21 02:42:16 +0000 2021	EXCUSE ME???? 		0	0	Twitter for iPhone	1352084067097976833
Wed Jan 20 23:35:18 +0000 2021	Yes, true! 		0	1	Twitter for Android	1352037014053511169
Thu Jan 21 03:35:11 +0000 2021	"China Escalates Efforts to Beat Back Its Worst Covid-19 Resurgence: ""China tallies both symptomatic and asymptomati… "		0	0	Twitter for Android	1352097384185135107
Wed Jan 20 13:36:06 +0000 2021	Amazing work and we are just getting started!!! #whoisnext 		0	0	Twitter for Android	1351886219072958464
Wed Jan 20 05:53:23 +0000 2021	More misery to come! 		0	0	Twitter for iPhone	1351769773013561351
Thu Jan 21 03:26:00 +0000 2021	News reports are claiming 400,000 deaths in the United States. This chart is only thru November. Have most COVID-19… 		0	0	Twitter for Android	1352095073610170371
Thu Jan 21 03:21:47 +0000 2021	I got scheduled for my COVID-19 vaccine today - and that wasn’t even the best part of today. What a wonderful, uplifting day.		0	2	Twitter for iPhone	1352094012782637058
Wed Jan 20 23:36:23 +0000 2021	Go Joe go! I am over the moon today  		0	3	Twitter for iPhone	1352037284959272961
Wed Jan 20 06:16:38 +0000 2021	@Muunrain @Alanlsg @kansasauthor @realDonaldTrump @POTUS @ChristiaanVanV I trust @Muunrain assessment of the COVID-… 	Muunrain	0	2	Twitter for Android	1351775626408177665
Wed Jan 20 19:56:01 +0000 2021	Read the full thread. Very disturbing 		0	0	Twitter for Android	1351981827800633349
Thu Jan 21 03:18:58 +0000 2021	We have an immune alternative from the Physicians Desk Reference Manual. 		0	0	Twitter for Android	1352093301462233092
Wed Jan 20 19:48:50 +0000 2021	Sarasota County's new COVID-19 vaccine appointment registration system launched today.The new system will assign… 		0	0	Twitter for iPhone	1351980021745938432
Wed Jan 20 21:24:01 +0000 2021	Found out just how well my COVID-19 vaccine works today (I had both shots. Thankful 		0	1	Twitter for Android	1352003975550263296
Wed Jan 20 16:12:01 +0000 2021	.@PeteButtigieg This nurse commends you for sporting 2 masks  today. #Inauguration2021 #InaugurationDay #COVID19		0	0	Twitter for iPhone	1351925456715608068
Thu Jan 21 02:23:20 +0000 2021	A press conference. With a mom. It’s almost too much, y’all. 		3	35	Twitter for iPhone	1352079301873700865
Wed Jan 20 10:19:10 +0000 2021	Lancaster County reaches 800 COVID-19 deaths as pandemic charges through January  via @lancasteronline		0	0	Twitter for iPhone	1351836661592813568
Thu Jan 21 01:11:15 +0000 2021	Second dose! #COVID19Vaccine #FDNYEMS #FDNY #COVID19 #IGotTheShot #MyWhy #BHS #DontWaitVaccinate #CrushCOVID… 		3	19	Twitter for iPhone	1352061159751479297
Thu Jan 21 01:23:18 +0000 2021	I’m so happy for those that have been struggling with DACA/Immigration to become a step close to residency/Citizens… 		0	2	Twitter for iPhone	1352064193608835072
Wed Jan 20 05:43:41 +0000 2021	" BREAKING NEWS ""Several lawmakers -Dem &amp; Rep- have expressed concerns about COVID-19 precautions at Stateho… "		0	0	Twitter for Android	1351767335162376192
Wed Jan 20 05:59:12 +0000 2021	#COVID19 memorial. #ripnelsonelmergeorge Long overdue tribute to the fallen. The return of decency to national lead… 		7	54	Twitter for Android	1351771236456558595
Wed Jan 20 23:02:22 +0000 2021	California Department of Public Health..California Covid-19 Stats...truly staggering ....and worrisome  		2	1	Twitter for Android	1352028725953654784
Wed Jan 20 07:19:15 +0000 2021	If only, I’d be first in line. #DontListenToRumors 		0	0	Twitter for iPhone	1351791383615578112
Wed Jan 20 17:02:25 +0000 2021	@GretaThunberg Don’t you mean Donald Trump looked and sounded like a confused bitter old man who took credit for wh… 	GretaThunberg	0	0	Twitter for iPhone	1351938143726014465
Thu Jan 21 03:50:45 +0000 2021	Cases do seem to be going down.  I’ll post case, mortality and estimated prevalence rate graphs tomorrow. 		0	1	Twitter for iPhone	1352101300993814529
Wed Jan 20 18:18:26 +0000 2021	 Nearly 0.3% of the entire population of Spartanburg County tested positive for the coronavirus *today.*And if I… 		0	1	Twitter for iPhone	1351957270582743041
Thu Jan 21 01:58:43 +0000 2021	CoronavirusReversal: YesStops the United States' withdrawal from the World Health Organization, with Dr. Anthony… 	derekmross	1	17	Twitter for Android	1352073107067043843
